Id,Label,timeset,bipartite,title,subjects,modularity_class,Degree,componentnumber,Weighted Degree,eigencentrality,clustering,triangles,Authority,Hub,pageranks,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality
3219,5203,,1,She's Come Undone,None,1,672,0,9.864998,0.654725,0.375053,84558,0.048717,0.048717,0.000978,2,0.64841,0.728883,2112.722342
3220,38240386,,1,An Unwanted Guest,None,0,261,0,9.901665,0.288819,0.588358,19963,0.021552,0.021552,0.000935,3,0.54817,0.588556,178.663044
3223,10916,,1,The Pact,None,2,618,0,9.714418,0.599693,0.376616,71803,0.044601,0.044601,0.000966,2,0.633305,0.71049,1966.744404
3225,43848929,,1,Talking to Strangers: What We Should Know about the People We Don't Know,None,4,389,0,7.901238,0.431429,0.504333,38060,0.032183,0.032183,0.000794,3,0.576138,0.63238,427.273591
3227,30688435,,1,Exit West,None,4,405,0,8.894058,0.450132,0.516135,42225,0.03361,0.03361,0.000876,2,0.580008,0.637943,438.574959
3248,25733983,,1,Lab Girl,None,4,177,0,4.26641,0.203258,0.60574,9435,0.015153,0.015153,0.000498,3,0.530347,0.559264,78.278099
3251,17609271,,1,And the Mountains Echoed,None,3,170,0,4.869148,0.170904,0.517369,7432,0.012593,0.012593,0.000589,3,0.530538,0.557788,146.552768
3272,50196744,,1,Know My Name: A Memoir,None,4,232,0,6.10724,0.279668,0.605799,16233,0.020854,0.020854,0.000646,3,0.542298,0.578678,153.840952
3276,80660,,1,We Need to Talk About Kevin,None,1,484,0,7.673053,0.499272,0.432062,50502,0.037163,0.037163,0.000792,2,0.598695,0.66485,1017.736639
3278,11559200,,1,"Shadow of Night (All Souls Trilogy, #2)",None,1,354,0,6.425475,0.393534,0.500072,31245,0.029314,0.029314,0.000683,2,0.568552,0.620572,516.08256
3279,39989269,,1,"Due Process (Joe Dillard, #9)",None,3,82,0,3.995556,0.038523,0.436314,1449,0.002698,0.002698,0.000507,3,0.509368,0.52475,85.265247
3280,35108805,,1,"A Higher Loyalty: Truth, Lies, and Leadership",None,4,290,0,7.566562,0.326735,0.553442,23192,0.024338,0.024338,0.000791,3,0.55459,0.59866,325.19857
3283,22609522,,1,"Red Notice: A True Story of High Finance, Murder, and One Man's Fight for Justice",None,4,164,0,4.30209,0.189291,0.63063,8429,0.01412,0.01412,0.000491,3,0.526542,0.554042,53.158164
3289,7824322,,1,Between Shades of Gray,None,4,478,0,6.91946,0.510634,0.457576,52165,0.038068,0.038068,0.000708,2,0.597234,0.662807,802.950154
3292,19288230,,1,Scrum: The Art of Doing Twice the Work in Half the Time,None,4,103,0,2.717295,0.122672,0.878546,4615,0.009188,0.009188,0.00034,3,0.515088,0.533152,12.659107
3297,34313931,,1,A Woman Is No Man,None,0,508,0,16.075126,0.540974,0.47036,60572,0.040399,0.040399,0.001462,2,0.604613,0.673025,812.482665
3302,17704902,,1,Five Days at Memorial: Life and Death in a Storm-Ravaged Hospital,None,4,167,0,3.83506,0.206782,0.625352,8668,0.015406,0.015406,0.000446,3,0.529964,0.556767,57.211292
3304,13101912,,1,"The Selection (The Selection, #1)",None,3,80,0,2.06044,0.085431,0.501266,1584,0.006323,0.006323,0.000323,3,0.513287,0.526794,51.517012
3305,36124936,,1,The Outsider,None,0,380,0,6.759814,0.404429,0.466949,33625,0.03009,0.03009,0.0007,2,0.574335,0.629428,682.398629
3307,34310,,1,The Glass Lake,None,1,77,0,2.15662,0.088099,0.633971,1855,0.006539,0.006539,0.000318,3,0.509015,0.523388,19.764851
3314,14965,,1,Light on Snow,None,1,125,0,3.392158,0.149045,0.647226,5016,0.011106,0.011106,0.000416,3,0.518911,0.540531,37.885294
3325,36223131,,1,"Girl, Wash Your Face: Stop Believing the Lies About Who You Are so You Can Become Who You Were Meant to Be",None,3,75,0,2.206421,0.054736,0.41045,1139,0.003956,0.003956,0.000335,3,0.512928,0.525431,62.535774
3327,10073,,1,A Long Way Down,None,4,202,0,3.822723,0.250434,0.640855,13010,0.018682,0.018682,0.000446,3,0.536746,0.568688,74.906326
3333,24233708,,1,"An Absolutely Remarkable Thing (An Absolutely Remarkable Thing, #1)",None,4,200,0,4.484381,0.242291,0.605126,12042,0.018064,0.018064,0.000506,3,0.535766,0.567666,99.653093
3343,32571395,,1,"One of Us Is Lying (One of Us is Lying, #1)",None,0,471,0,8.469192,0.483936,0.444857,49239,0.036057,0.036057,0.00084,3,0.595055,0.660195,908.927223
3344,23848559,,1,Furiously Happy: A Funny Book About Horrible Things,None,4,432,0,7.612596,0.487507,0.509463,47429,0.036381,0.036381,0.000766,2,0.586262,0.647139,517.183867
3346,12799058,,1,Summerland,None,0,207,0,7.101182,0.229061,0.590638,12593,0.017045,0.017045,0.000728,2,0.537926,0.570504,135.066908
3356,29072594,,1,Born to Run,None,4,223,0,4.736455,0.269897,0.613865,15195,0.020128,0.020128,0.000529,3,0.540501,0.575613,119.317222
3357,17667452,,1,When I Found You,None,3,90,0,3.79322,0.05006,0.4397,1761,0.003557,0.003557,0.000485,3,0.514006,0.529519,83.946025
3359,23485372,,1,"The Master Magician (The Paper Magician, #3)",None,3,73,0,2.146176,0.067983,0.415145,1091,0.005,0.005,0.000335,3,0.51257,0.52475,75.090178
3366,8120173,,1,The Book Thief,None,3,165,0,3.965646,0.138208,0.40983,5545,0.010085,0.010085,0.000521,2,0.529773,0.556199,299.80387
3369,10917,,1,My Sister's Keeper,None,1,981,0,8.658955,0.842887,0.280545,134855,0.062494,0.062494,0.000864,2,0.750895,0.834128,7261.807419
3371,13486632,,1,"The Hundred-Year-Old Man Who Climbed Out of the Window and Disappeared (The Hundred-Year-Old Man, #1)",None,1,390,0,5.388259,0.426406,0.484872,36780,0.031786,0.031786,0.000587,2,0.576591,0.632834,510.932681
3372,32620332,,1,The Seven Husbands of Evelyn Hugo,None,0,683,0,15.2116,0.688402,0.401691,93555,0.051315,0.051315,0.001393,2,0.651576,0.732629,1812.048451
3375,5166,,1,Midwives,None,1,484,0,9.909504,0.497768,0.437212,51104,0.03704,0.03704,0.000978,3,0.598451,0.664737,955.638732
3384,25734248,,1,"The Widow (Kate Waters, #1)",None,0,327,0,8.339566,0.378654,0.555224,29594,0.028263,0.028263,0.000816,3,0.562452,0.611262,269.847533
3387,28078,,1,The Birth of Venus,None,1,286,0,4.760806,0.32096,0.555122,22624,0.023904,0.023904,0.000532,3,0.553544,0.597184,248.062084
3395,9118135,,1,State of Wonder,None,1,482,0,9.948433,0.509803,0.458088,53102,0.037972,0.037972,0.000988,2,0.598207,0.664169,796.105717
3396,6261961,,1,Labor Day,None,1,210,0,5.458161,0.250685,0.647665,14213,0.018692,0.018692,0.00058,3,0.537729,0.571072,77.026836
3400,33347428,,1,I Can't Make This Up: Life Lessons,None,4,95,0,1.979438,0.118408,0.652184,2912,0.008806,0.008806,0.000287,3,0.516538,0.532243,22.123512
3401,217432,,1,Between Sisters,None,0,180,0,4.452759,0.215942,0.676723,10902,0.016074,0.016074,0.000497,3,0.531884,0.560854,65.645329
3402,29986740,,1,"A Merciful Death (Mercy Kilpatrick, #1)",None,3,134,0,6.226997,0.076986,0.426888,3804,0.005463,0.005463,0.000741,2,0.523911,0.54564,185.405086
3411,35411583,,1,Surprise Me,None,0,136,0,3.564058,0.165307,0.638889,5865,0.012335,0.012335,0.000419,3,0.523165,0.54564,37.814227
3415,2195289,,1,I Was Told There'd Be Cake,None,4,133,0,2.914304,0.158619,0.609478,5350,0.011808,0.011808,0.000381,3,0.522792,0.544732,44.392982
3416,18114142,,1,A Fall of Marigolds,None,0,429,0,11.922552,0.475467,0.503453,46220,0.035501,0.035501,0.001123,3,0.585327,0.646004,481.291691
3418,49623822,,1,The Perks of Being a Wallflower,None,4,95,0,1.593972,0.134076,0.755879,3375,0.009983,0.009983,0.000251,3,0.515812,0.531789,18.181375
3422,22738563,,1,We Should All Be Feminists,None,4,364,0,5.307457,0.365057,0.425665,28122,0.027137,0.027137,0.000594,2,0.570762,0.623978,753.301164
3424,17572903,,1,The Girl You Left Behind,None,1,405,0,8.811354,0.455553,0.517883,42368,0.034003,0.034003,0.000862,2,0.580008,0.637943,419.592342
3427,23481669,,1,Maude,None,3,214,0,5.691685,0.214309,0.470975,10734,0.015804,0.015804,0.000643,2,0.539309,0.572888,307.419691
3431,18635113,,1,Elizabeth Is Missing,None,4,215,0,4.949768,0.241572,0.535492,12319,0.017969,0.017969,0.000574,3,0.539111,0.573002,184.477374
3433,36183538,,1,The Extraordinary Life of Sam Hell,None,3,137,0,4.142416,0.1261,0.477136,4445,0.009234,0.009234,0.00052,2,0.524473,0.546662,201.12104
3436,23751850,,1,The Hypnotist's Love Story,None,0,439,0,11.663645,0.48485,0.499131,47987,0.036179,0.036179,0.001111,2,0.587905,0.649523,562.200223
3437,18887172,,1,"I Am Pilgrim (Pilgrim, #1)",None,3,28,0,1.056523,0.019258,0.539683,204,0.001393,0.001393,0.000258,3,0.49898,0.505677,18.520442
3443,27213163,,1,Another Brooklyn,None,4,220,0,5.34122,0.263131,0.595641,14349,0.019633,0.019633,0.000579,3,0.539111,0.574137,113.573794
3445,6522033,,1,"Voyager (Outlander, #3)",None,3,100,0,4.634438,0.077434,0.447879,2217,0.005626,0.005626,0.000598,3,0.517448,0.533946,88.158261
3459,1278752,,1,The House at Riverton,None,1,339,0,7.083991,0.38581,0.534656,30631,0.028774,0.028774,0.000731,3,0.564833,0.615236,340.707184
3467,37470,,1,"The Other Boleyn Girl (The Plantagenet and Tudor Novels, #9)",None,1,698,0,8.118666,0.648948,0.341048,82961,0.048224,0.048224,0.000831,2,0.655943,0.737738,2809.710156
3468,30753651,,1,I Found You,None,0,413,0,12.630396,0.454938,0.504608,42931,0.033947,0.033947,0.001186,3,0.581386,0.640441,504.438591
3469,2334751,,1,This Charming Man,None,1,98,0,2.706984,0.11158,0.595624,2831,0.008276,0.008276,0.000383,3,0.515993,0.532584,36.104273
3471,39867964,,1,Nine Perfect Strangers,None,3,167,0,5.243101,0.169856,0.527163,7307,0.012533,0.012533,0.000596,2,0.530155,0.55688,109.952824
3472,45304101,,1,The Great Believers,None,4,118,0,2.584007,0.156215,0.727075,5019,0.011666,0.011666,0.000329,3,0.519646,0.539396,19.991974
3474,34043643,,1,The Last Mrs. Parrish,None,0,539,0,16.364703,0.579335,0.474498,68798,0.04325,0.04325,0.001468,3,0.611922,0.683356,879.159713
3482,77163,,1,"Stones from the River (Burgdorf Cycle, #1)",None,1,376,0,8.34075,0.397974,0.488809,34461,0.029592,0.029592,0.000847,3,0.573214,0.627952,520.419371
3486,6837103,,1,The Kitchen House,None,1,811,0,15.474448,0.773268,0.350386,115086,0.057553,0.057553,0.001439,2,0.690824,0.776226,3087.375288
3496,25076674,,1,The Alchemist,None,3,98,0,1.729915,0.104042,0.52935,2516,0.007666,0.007666,0.000293,3,0.517083,0.533265,87.803717
3502,30753987,,1,The Leavers,None,4,279,0,8.005638,0.337015,0.613806,23804,0.025183,0.025183,0.000795,3,0.551672,0.594573,140.290777
3517,10054335,,1,Rules of Civility,None,1,599,0,11.910394,0.618351,0.422717,75709,0.04609,0.04609,0.001149,2,0.628156,0.704019,1365.928224
3519,4373,,1,First They Killed My Father: A Daughter of Cambodia Remembers,None,4,127,0,2.231544,0.162554,0.666167,5330,0.012122,0.012122,0.000308,3,0.520198,0.54178,32.000239
3526,5159,,1,Here on Earth,None,1,207,0,6.487266,0.235078,0.606069,12922,0.017486,0.017486,0.000685,3,0.537139,0.57005,94.125287
3534,5632446,,1,Columbine,None,4,317,0,6.141793,0.363793,0.550813,27588,0.02714,0.02714,0.000646,3,0.560305,0.607856,243.556305
3536,23754479,,1,Purity,None,4,210,0,6.205907,0.230321,0.581226,12755,0.017181,0.017181,0.000653,3,0.537335,0.570845,120.100779
3543,29483100,,1,The Magnolia Story,None,0,392,0,7.45475,0.432549,0.517681,39673,0.032289,0.032289,0.000743,3,0.576591,0.633288,442.537288
3559,2485785,,1,The Secret Life of CeeCee Wilkes,None,0,289,0,8.88998,0.335629,0.591095,24599,0.025032,0.025032,0.000864,3,0.554171,0.598206,162.689143
3561,18626858,,1,"The Hunger Games (The Hunger Games, #1)",None,3,230,0,4.055779,0.187518,0.341105,8983,0.013716,0.013716,0.000563,2,0.542498,0.578338,901.209694
3566,35545737,,1,A Walk to Remember,None,1,121,0,2.128216,0.151782,0.647934,4704,0.011293,0.011293,0.000309,3,0.520383,0.540531,46.125657
3570,39971465,,1,The Only Woman in the Room,None,0,167,0,5.659747,0.1982,0.62261,8630,0.014815,0.014815,0.000589,3,0.529582,0.55654,53.931784
3571,80570,,1,Smashed: Story of a Drunken Girlhood,None,2,120,0,2.596117,0.14599,0.648319,4629,0.010856,0.010856,0.000345,3,0.520383,0.540304,35.316316
3572,32969150,,1,Stay with Me,None,4,181,0,4.083423,0.218646,0.629282,10251,0.016317,0.016317,0.000465,3,0.532463,0.561421,62.565451
3592,29868610,,1,Scrappy Little Nobody,None,4,301,0,6.115167,0.334488,0.514241,23218,0.024925,0.024925,0.000651,3,0.556693,0.602293,298.954161
3595,29391645,,1,Small Great Things,None,3,89,0,3.226548,0.089652,0.561798,2200,0.006613,0.006613,0.000497,3,0.515088,0.529973,65.601199
3603,6280118,,1,One Day,None,1,454,0,5.3633,0.477686,0.449942,46268,0.035564,0.035564,0.00059,2,0.591459,0.654632,886.687455
3610,18641982,,1,The Vacationers,None,4,257,0,6.341368,0.306837,0.588613,19363,0.022855,0.022855,0.000672,3,0.547761,0.587421,157.553311
3617,20170404,,1,Station Eleven,None,4,694,0,11.527087,0.678183,0.37775,90838,0.050512,0.050512,0.001111,3,0.654481,0.736262,2402.102375
3618,48183,,1,The Honk and Holler Opening Soon,None,1,182,0,4.816774,0.218171,0.657155,10824,0.016277,0.016277,0.00053,3,0.531691,0.561194,58.395291
3620,6948436,,1,Little Bee,None,1,607,0,13.102095,0.619384,0.416391,76583,0.046165,0.046165,0.001253,2,0.630313,0.706744,1420.789381
3625,15815333,,1,The Interestings,None,4,459,0,10.390482,0.491725,0.467953,49187,0.036665,0.036665,0.001018,2,0.592652,0.656335,696.689327
3628,4929705,,1,A Reliable Wife,None,4,265,0,5.571609,0.314896,0.605889,21194,0.023477,0.023477,0.0006,3,0.549401,0.590145,150.00071
3629,37562080,,1,"Beware the Past (DCI Matt Ballard, #1)",None,3,106,0,4.677534,0.045425,0.477987,2660,0.003122,0.003122,0.000603,3,0.518362,0.535876,134.168111
3635,38491543,,1,"Past Tense (Jack Reacher, #23)",None,3,49,0,4.306743,0.024305,0.605442,712,0.001705,0.001705,0.000567,3,0.503775,0.513624,19.026654
3636,174403,,1,Back Roads,None,1,253,0,7.39437,0.287518,0.57444,18312,0.021432,0.021432,0.000751,3,0.546741,0.585945,160.56731
3637,6260997,,1,Half the Sky: Turning Oppression Into Opportunity for Women Worldwide,None,4,158,0,2.936944,0.201079,0.684673,8492,0.014996,0.014996,0.000366,3,0.527868,0.553474,47.641786
3642,22609391,,1,The Wright Brothers,None,4,230,0,4.995767,0.259937,0.571673,15055,0.019378,0.019378,0.000548,3,0.541498,0.57777,136.847198
3643,24819476,,1,Winter Stroll (Winter #2),None,0,320,0,11.354609,0.36606,0.572453,29218,0.027328,0.027328,0.001054,2,0.561162,0.608992,216.443508
3646,40603730,,1,Safe Haven,None,0,205,0,4.22625,0.257042,0.632759,13231,0.019155,0.019155,0.000486,3,0.537335,0.569709,100.649366
3649,42283286,,1,Summer of '69,None,0,474,0,17.016458,0.509753,0.488979,54815,0.038032,0.038032,0.001531,3,0.596021,0.661331,777.201289
3654,10680329,,1,"A Trick of the Light (Chief Inspector Armand Gamache, #7)",None,0,258,0,9.82772,0.306379,0.615269,20398,0.022876,0.022876,0.000935,3,0.547557,0.587534,128.144524
3657,36595266,,1,Fire and Fury: Inside the Trump White House,None,3,65,0,1.975727,0.054523,0.453846,944,0.004013,0.004013,0.000302,3,0.509899,0.521231,41.649628
3666,36692478,,1,There There,None,4,412,0,9.707651,0.442188,0.480783,40706,0.032965,0.032965,0.00096,3,0.581156,0.6401,566.874193
3668,35498621,,1,Turtles All the Way Down,None,3,203,0,4.812098,0.196922,0.434229,8903,0.014527,0.014527,0.000575,2,0.537139,0.569142,348.045094
3671,14864,,1,Plain Truth,None,2,419,0,9.440182,0.431425,0.447854,39219,0.032091,0.032091,0.000939,3,0.583002,0.642598,711.936529
3673,40407141,,1,What the Wind Knows,None,3,176,0,4.05651,0.168568,0.427922,6590,0.012413,0.012413,0.000491,3,0.531691,0.559832,295.89534
3674,40004610,,1,The Alice Network,None,3,273,0,6.915407,0.265286,0.441688,16399,0.01957,0.01957,0.000755,2,0.551258,0.592984,433.411582
3678,5983057,,1,The Swan Thieves,None,1,118,0,2.746348,0.137857,0.610604,4215,0.010251,0.010251,0.000359,3,0.520567,0.539964,54.240267
3681,6472246,,1,Chelsea Chelsea Bang Bang,None,4,151,0,2.877443,0.192144,0.665607,7538,0.014309,0.014309,0.000375,3,0.526731,0.551203,44.23455
3684,15793184,,1,Calling Me Home,None,0,281,0,7.992577,0.321148,0.554728,21823,0.023959,0.023959,0.000801,3,0.552711,0.595595,206.172482
3685,25074850,,1,"The Girl in the Spider's Web (Millennium, #4)",None,0,403,0,9.062233,0.432803,0.468464,37947,0.032189,0.032189,0.000916,2,0.57955,0.637262,830.016314
3687,26893819,,1,The Girls,None,4,502,0,9.939686,0.538422,0.465475,58534,0.040175,0.040175,0.000969,3,0.602875,0.670867,778.249416
3697,32223884,,1,"The Child Finder (Naomi Cottle, #1)",None,0,258,0,7.632328,0.317646,0.633789,21012,0.023731,0.023731,0.000755,3,0.547966,0.587761,115.151591
3707,41022133,,1,Colorless Tsukuru Tazaki and His Years of Pilgrimage,None,1,65,0,1.48773,0.066835,0.665385,1384,0.004958,0.004958,0.000246,3,0.506906,0.519301,11.061094
3711,6340471,,1,Cleopatra's Daughter,None,1,132,0,3.772754,0.148187,0.620402,5364,0.011048,0.011048,0.000448,3,0.52242,0.544278,37.99154
3712,35376281,,1,Let Me Lie,None,0,232,0,7.557893,0.260496,0.582475,15608,0.019405,0.019405,0.000761,3,0.542699,0.578906,150.673214
3714,37570546,,1,"Maybe You Should Talk to Someone: A Therapist, Her Therapist, and Our Lives Revealed",None,0,474,0,10.68706,0.512138,0.476008,53361,0.038212,0.038212,0.001032,3,0.595779,0.661217,748.246491
3723,41977,,1,Circle of Friends,None,1,246,0,4.771817,0.285692,0.566451,17070,0.021284,0.021284,0.000545,3,0.545117,0.583447,169.033932
3726,13438524,,1,Flight Behavior,None,4,172,0,4.083582,0.207294,0.617435,9080,0.015446,0.015446,0.000473,3,0.530538,0.558243,64.211734
3744,7742,,1,"Ahab's Wife, or The Star-Gazer",None,1,197,0,3.659392,0.235352,0.609448,11766,0.017552,0.017552,0.000428,3,0.535571,0.566871,77.089247
3749,18108877,,1,"Timebound (The Chronos Files, #1)",None,3,102,0,2.631424,0.0889,0.498932,2570,0.006489,0.006489,0.000374,2,0.517996,0.534741,94.508719
3758,16181775,,1,"The Rosie Project (Don Tillman, #1)",None,1,911,0,13.201227,0.825007,0.312727,129627,0.061323,0.061323,0.001254,2,0.724938,0.810286,5001.996024
3764,7937843,,1,Room,None,1,944,0,10.625142,0.835497,0.29825,132750,0.062027,0.062027,0.001034,2,0.736948,0.821526,5818.760757
3771,16058610,,1,Whistling Past the Graveyard,None,0,244,0,6.229401,0.304308,0.634925,18823,0.022701,0.022701,0.000643,3,0.545117,0.582993,104.544726
3779,8684868,,1,"Mockingjay (The Hunger Games, #3)",None,3,225,0,4.386446,0.178844,0.332024,8367,0.013067,0.013067,0.000601,2,0.541498,0.576635,922.60186
3781,21847076,,1,The Good Girl,None,3,44,0,1.204338,0.038226,0.475687,450,0.00279,0.00279,0.000228,3,0.506556,0.514305,14.259688
3783,20339297,,1,"The Innocent (Will Robie, #1)",None,3,71,0,3.226964,0.027596,0.423742,1053,0.001884,0.001884,0.000467,3,0.506556,0.520436,73.411903
3788,18812405,,1,The Good Girl,None,0,644,0,13.067404,0.652495,0.407373,84345,0.04862,0.04862,0.001215,2,0.640489,0.719346,1739.057928
3791,30267929,,1,We Were the Lucky Ones,None,0,605,0,15.095824,0.628852,0.429736,78517,0.046906,0.046906,0.001396,2,0.629773,0.706063,1214.748889
3794,5364,,1,"Dragonfly in Amber (Outlander, #2)",None,1,719,0,11.85901,0.699926,0.36978,95448,0.05211,0.05211,0.001139,2,0.662156,0.744891,2476.56197
3795,10211494,,1,Stories I Only Tell My Friends,None,4,176,0,3.009319,0.2161,0.607662,9358,0.016083,0.016083,0.000387,3,0.531307,0.559605,91.938535
3803,18626857,,1,The Adventures of Sherlock Holmes,None,3,28,0,0.857611,0.017099,0.547619,207,0.001222,0.001222,0.000206,3,0.496114,0.503747,6.355598
3807,35989362,,1,"White Rose, Black Forest",None,3,210,0,7.539805,0.142114,0.366097,8034,0.010221,0.010221,0.000876,2,0.538518,0.571526,517.956848
3817,36145713,,1,"Outlander (Outlander, #1)",None,3,133,0,3.677392,0.131159,0.498975,4380,0.009656,0.009656,0.000475,2,0.523725,0.5453,103.69864
3820,31948742,,1,Born a Crime: Stories from a South African Childhood,None,3,178,0,4.368512,0.169498,0.462325,7283,0.012487,0.012487,0.000537,2,0.53227,0.560627,202.245552
3824,41018628,,1,"The Rosie Result (Don Tillman, #3)",None,0,231,0,7.094089,0.264464,0.593111,15756,0.01974,0.01974,0.000709,3,0.541498,0.577997,110.37959
3834,11523141,,1,The Last Anniversary,None,3,217,0,6.591654,0.214523,0.484298,11350,0.015843,0.015843,0.000717,2,0.539904,0.57391,273.226657
3840,10913,,1,Keeping Faith,None,2,262,0,6.567992,0.295707,0.557223,19052,0.021992,0.021992,0.000689,3,0.548785,0.589124,214.789454
3843,18667945,,1,"#GIRLBOSS",None,4,189,0,3.265663,0.222325,0.581391,10329,0.016561,0.016561,0.000406,3,0.533624,0.563919,95.766647
3845,129645,,1,Cocktails for Three,None,1,97,0,3.878414,0.090091,0.614905,2863,0.006659,0.006659,0.000495,3,0.513826,0.530995,32.328338
3849,22698053,,1,A Man Called Ove,None,3,85,0,2.325281,0.089803,0.598319,2136,0.006653,0.006653,0.000366,3,0.514546,0.528724,81.273846
3854,22744701,,1,"My Sister's Grave (Tracy Crosswhite, #1)",None,3,242,0,5.719336,0.159461,0.325778,9500,0.011456,0.011456,0.0007,2,0.544915,0.582425,884.779141
3855,19437597,,1,The Invention of Wings,None,3,170,0,5.165952,0.187485,0.568465,8166,0.013841,0.013841,0.000606,2,0.53073,0.557902,129.789472
3857,39796904,,1,My Lovely Wife,None,0,303,0,8.946021,0.340203,0.557843,25523,0.025399,0.025399,0.000862,3,0.556904,0.602861,253.999128
3871,35097255,,1,The President Is Missing,None,3,446,0,10.72216,0.440266,0.405018,40192,0.032652,0.032652,0.001075,3,0.589322,0.651794,1517.942831
3877,15843166,,1,You Are a Badass: How to Stop Doubting Your Greatness and Start Living an Awesome Life,None,4,341,0,5.402743,0.381179,0.528566,30641,0.028429,0.028429,0.00058,3,0.565268,0.615917,444.457784
3880,7630041,,1,Outliers: The Story of Success,None,3,107,0,2.80776,0.105642,0.497267,2820,0.007767,0.007767,0.000389,3,0.518728,0.536331,84.887685
3885,34368134,,1,"End Game (Will Robie, #5)",None,3,69,0,5.419096,0.03408,0.546462,1282,0.002388,0.002388,0.000683,3,0.507783,0.520777,41.056522
3898,22896,,1,Practical Magic (Practical Magic #1),None,4,241,0,5.15476,0.278803,0.560615,16213,0.020787,0.020787,0.00056,3,0.544107,0.581744,158.922373
3899,37703550,,1,Where the Crawdads Sing,None,0,393,0,9.240157,0.437171,0.51062,39332,0.032616,0.032616,0.000896,2,0.577271,0.633856,471.663865
3903,9160695,,1,Battle Hymn of the Tiger Mother,None,1,145,0,3.020996,0.181579,0.650096,6787,0.013525,0.013525,0.000387,3,0.525224,0.548933,57.385628
3917,31820555,,1,"The Night Bird (Frost Easton, #1)",None,3,133,0,4.668566,0.08904,0.400319,3514,0.006387,0.006387,0.000591,2,0.523725,0.5453,197.238674
3931,15814872,,1,No Easy Day: The Firsthand Account of the Mission That Killed Osama Bin Laden,None,4,230,0,4.915025,0.282569,0.659161,17359,0.021109,0.021109,0.000531,3,0.541697,0.577884,87.3479
3933,26310229,,1,"Sycamore Gap (DCI Ryan Mysteries, #2)",None,3,60,0,2.594441,0.036172,0.455367,806,0.002584,0.002584,0.0004,3,0.509722,0.519982,59.319446
3938,78983,,1,"Kane and Abel (Kane and Abel, #1)",None,1,290,0,4.868122,0.312207,0.489417,20509,0.023221,0.023221,0.00059,2,0.5548,0.598774,440.786571
3940,37558445,,1,Boy Swallows Universe,None,4,148,0,3.883166,0.174569,0.633297,6889,0.013011,0.013011,0.000454,3,0.525412,0.549728,49.43091
3941,38225791,,1,Two Can Keep a Secret,None,0,150,0,3.67702,0.176628,0.594452,6643,0.013163,0.013163,0.000427,3,0.526165,0.550636,57.090437
3945,232268,,1,"The Locket (The Locket, #1)",None,1,112,0,2.844988,0.142113,0.725869,4512,0.010581,0.010581,0.000369,3,0.519095,0.537693,17.559889
3966,36249638,,1,How to Walk Away,None,0,385,0,12.851134,0.411256,0.487865,36063,0.030651,0.030651,0.001199,3,0.57501,0.630904,597.286138
3967,12868761,,1,Let's Pretend This Never Happened: A Mostly True Memoir,None,1,448,0,6.398433,0.484822,0.469779,47038,0.036153,0.036153,0.000667,3,0.589795,0.652475,721.427601
3968,28143415,,1,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",None,3,50,0,2.497433,0.043051,0.488163,598,0.00316,0.00316,0.000379,3,0.507432,0.516235,24.967695
3976,24137,,1,"Catherine, Called Birdy",None,1,120,0,2.381503,0.154578,0.69972,4996,0.011517,0.011517,0.000325,3,0.51983,0.539964,25.553154
3982,10115,,1,The Memoirs of Cleopatra,None,1,125,0,3.496695,0.134601,0.626323,4854,0.010002,0.010002,0.000434,3,0.520752,0.541667,37.799168
3993,29780253,,1,Born a Crime: Stories From a South African Childhood,None,4,717,0,9.769219,0.690618,0.366097,93972,0.051414,0.051414,0.000964,2,0.661559,0.74421,2388.429178
3995,6202661,,1,"I Heart New York (I Heart, #1)",None,1,92,0,2.199281,0.101824,0.656235,2747,0.007549,0.007549,0.000322,3,0.514366,0.5302,22.803489
3999,40792781,,1,The Victory Garden,None,3,188,0,6.825806,0.152626,0.411025,7225,0.011143,0.011143,0.000773,2,0.534207,0.564033,526.088763
4001,24937499,,1,"Her Final Breath (Tracy Crosswhite, #2)",None,3,175,0,5.859391,0.13381,0.39087,5951,0.009709,0.009709,0.000702,2,0.531691,0.559605,427.815254
4003,277397,,1,Ellen Foster,None,1,191,0,4.872185,0.226267,0.650262,11799,0.016849,0.016849,0.000539,3,0.534207,0.564714,83.873692
4016,5190,,1,Open House,None,1,298,0,8.436347,0.342476,0.558448,24713,0.025501,0.025501,0.000852,3,0.556271,0.601385,249.464539
4028,6777616,,1,"The Weed That Strings the Hangman's Bag (Flavia de Luce, #2)",None,1,76,0,2.45846,0.081097,0.615789,1755,0.006018,0.006018,0.000352,3,0.510786,0.524296,15.332023
4029,11797365,,1,Escape from Camp 14: One Man's Remarkable Odyssey from North Korea to Freedom in the West,None,4,202,0,3.41698,0.242537,0.621102,12609,0.018106,0.018106,0.000409,3,0.535962,0.568233,82.100801
4030,15781725,,1,The House Girl,None,1,329,0,8.149662,0.381411,0.562736,30363,0.028475,0.028475,0.000814,3,0.562883,0.611944,242.74004
4031,556602,,1,Sarah's Key,None,1,878,0,12.409878,0.802706,0.319881,123155,0.059669,0.059669,0.00118,2,0.713314,0.799046,4346.889714
4054,25817162,,1,America's First Daughter,None,0,326,0,9.041822,0.37993,0.563624,29858,0.028366,0.028366,0.000879,3,0.562237,0.610922,233.308908
